structure_number,latitude,longitude,year_built,hwb_class,material,gmpe_model,sa1s_used,replacement_cost_usd,repair_cost_usd,p_none,p_none,p_slight,p_slight,p_moderate,p_moderate,p_extensive,p_extensive,p_complete,p_complete,predicted_ds,obs
52 0242,34.14333333,-118.8566667,1953.0,HWB5,concrete,BSSA14,0.203535377214427,1351350.0,0.062307197674729316,1.0,0.9999984632691973,0.0,1.5366218852210332e-06,0.0,1.0890328410411694e-10,0.0,1.426925082525127e-14,0.0,4.9028885371776496e-23,none,none
52 0251,34.175,-118.7633333,1980.0,HWB16,concrete,BSSA14,0.313580862861703,15122903.796,3.1034092749431835e-13,1.0,1.0,0.0,0.0,0.0,2.5645842288104855e-19,0.0,1.831471726046089e-23,0.0,1.0053970326753319e-30,none,none
52 0252,34.18,-118.7683333,1980.0,HWB16,concrete,BSSA14,0.314015252018036,4826914.092000001,1.0543246841414103e-13,1.0,1.0,0.0,0.0,0.0,2.7297145821434375e-19,0.0,1.9628391095794707e-23,0.0,1.0890420166258412e-30,none,none
52 0260,34.43166667,-118.76,1983.0,HWB6,concrete,BSSA14,0.231316870967996,1486485.0,0.017624683476318712,1.0,0.9999996047794866,0.0,3.9522047946901517e-07,0.0,3.393540676353975e-14,0.0,2.167769765268176e-17,0.0,8.971007743086211e-26,none,none
52 0261,34.43833333,-118.76,1983.0,HWB8,concrete,BSSA14,0.222457105826795,1486485.0,7.92650711616862e-05,1.0,0.9999999982232107,0.0,1.7763867594547136e-09,0.0,4.023132304354446e-13,0.0,1.6250752536865615e-16,0.0,5.233761821901679e-24,none,none
52 0262,34.245,-118.8683333,1982.0,HWB5,concrete,BSSA14,0.21096916023074,0.0,0.0,1.0,0.9999963796571328,0.0,3.619998922763353e-06,0.0,3.438881961428444e-10,0.0,5.62108179239521e-14,0.0,2.8561200759433964e-22,none,none
52 0263,34.145,-118.835,1968.0,HWB5,concrete,BSSA14,0.224406759044651,1351350.0,0.5969368101483373,1.0,0.9999852794018249,0.0,1.4718285334694698e-05,0.0,2.3122875610212686e-09,0.0,5.527908913128051e-13,0.0,5.5052272806008105e-21,none,none
52 0264,34.265,-118.7833333,1961.0,HWB7,concrete,BSSA14,0.284233528092594,1351350.0,2.0972209063255557e-06,1.0,0.9999999999482685,0.0,5.1731499112471985e-11,0.0,6.156468052743484e-19,0.0,1.1875798181947446e-25,0.0,1.3484952884983177e-36,none,none
52 0271,34.18,-118.8733333,1985.0,HWB4,prestressed_concrete,BSSA14,0.20526821746899,4063059.0,1.0005191569749908e-20,1.0,1.0,0.0,8.208165558147437e-26,0.0,3.4850780309012354e-31,0.0,5.682756543971294e-36,0.0,4.082052403155176e-46,none,none
53 0002,34.145,-118.7566667,1949.0,HWB5,concrete,BSSA14,0.285441614882932,7973775.810000001,351.23478656316496,1.0,0.9985343889835687,0.0,0.001464008486884745,0.0,1.6008579607233612e-06,0.0,1.6715855299211645e-09,0.0,2.274799399651471e-16,none,none
53 0003,34.145,-118.7,1973.0,HWB7,concrete,BSSA14,0.340781198779953,0.0,0.0,1.0,0.9999999860860297,0.0,1.3913968974558116e-08,0.0,1.343991205085605e-15,0.0,1.0814980978301593e-21,0.0,8.709833503688361e-32,none,none
53 0004,34.00666667,-118.0966667,1921.0,HWB5,steel,BSSA14,0.144834523111408,19843385.562,5.7342929857673764e-05,1.0,0.9999999999036748,0.0,9.632474177660366e-11,0.0,4.1582984722280806e-16,0.0,6.635516224020966e-21,0.0,5.531070991439757e-31,none,none
53 0006,33.99666667,-118.0733333,1968.0,HWB5,prestressed_concrete,BSSA14,0.133122273303372,17692166.9925,3.0026194693636076e-06,1.0,0.9999999999943429,0.0,5.657121713317105e-12,0.0,1.2157490480882455e-17,0.0,1.1493118366372625e-22,0.0,3.8045353432304e-33,none,none
53 0009,34.45,-118.6133333,1968.0,HWB5,concrete,BSSA14,0.361932009098235,1351350.0,1514.061189124181,0.0,0.9630930960507905,0.0,0.036646797725791255,1.0,0.0002589652281414997,0.0,1.140993257962926e-06,0.0,2.0187459300868265e-12,none,none
53 0010,34.07166667,-118.0716667,1951.0,HWB5,concrete,BSSA14,0.153647609762942,1351350.0,2.56487534847591e-05,1.0,0.9999999993673375,0.0,6.326580217677841e-10,0.0,4.448502314108588e-15,0.0,1.0239856998101478e-19,0.0,1.6293700965048968e-29,none,none
53 0012,34.38333333,-118.53,1923.0,HWB5,concrete,BSSA14,0.711566382857775,2965942.98,198171.46966010018,0.0,0.055659112438536384,0.0,0.4802232032844316,0.0,0.37506916051647166,1.0,0.08886010924691931,0.0,0.00018841451364107122,slight,none
53 0015,34.415,-118.545,1916.0,HWB5,steel,BSSA14,0.536156202657853,3396640.7475,71001.32186718726,0.0,0.42972274357599094,0.0,0.5041513455000936,0.0,0.06325219560867713,1.0,0.002873382302202665,0.0,3.3301303572647426e-07,slight,moderate
53 0016,34.275,-118.3716667,1925.0,HWB5,concrete,BSSA14,0.761210915435834,3839590.755,330755.80953238904,1.0,0.02683411549659087,0.0,0.3755644434748078,0.0,0.4412168709586336,0.0,0.15574046263331012,0.0,0.0006441074366576232,moderate,none
53 0017,34.27333333,-118.3366667,1921.0,HWB5,concrete,BSSA14,0.654985994236652,14009760.765,678734.0835197227,1.0,0.11939399018817376,0.0,0.5735946136816065,0.0,0.2678847203973067,0.0,0.039090750794890994,0.0,3.592493802208476e-05,slight,none
53 0018,34.26833333,-118.335,1975.0,HWB5,prestressed_concrete,BSSA14,0.646498226969488,10876435.6701,500573.3043271431,1.0,0.13289616833876694,0.0,0.5826145722516111,0.0,0.2505738182537214,0.0,0.033888173989765485,0.0,2.7267166135099816e-05,slight,none
53 0025,34.01166667,-118.16,1950.0,HWB5,concrete,BSSA14,0.158416221357988,2434159.728,0.0001183260631543048,1.0,0.9999999983796698,0.0,1.6203155812357952e-09,0.0,1.4660455631704242e-14,0.0,4.078562385962457e-19,0.0,9.067003591163837e-29,none,none
53 0027,34.03166667,-118.8416667,1927.0,HWB7,concrete,BSSA14,0.169847343898511,3413329.920000001,8.298965055893637e-15,1.0,1.0,0.0,8.104466166209864e-20,0.0,2.44661080939081e-30,0.0,8.093726321782532e-39,0.0,3.502210267708828e-52,none,none
53 0028,34.01666667,-118.8166667,1927.0,HWB7,concrete,BSSA14,0.169486461437686,3441708.27,7.592065069801101e-15,1.0,1.0,0.0,7.353000771333892e-20,0.0,2.1654620758945884e-30,0.0,7.044136135094841e-39,0.0,2.978639285786646e-52,none,none
53 0029,34.025,-118.7633333,1926.0,HWB7,concrete,BSSA14,0.165460258685101,1917565.65,1.3972934289323411e-15,1.0,1.0,0.0,2.4289362728370392e-20,0.0,5.406645977275191e-31,0.0,1.4541626077869941e-39,0.0,4.739429359252084e-53,none,none
53 0030,34.03333333,-118.7416667,1947.0,HWB3,concrete,BSSA14,0.202819079359932,0.0,0.0,1.0,1.0,0.0,4.354364984395055e-26,0.0,1.7299735588191682e-31,0.0,2.6716692645638208e-36,0.0,1.7296444576893829e-46,none,none
53 0031,34.03333333,-118.7333333,1926.0,HWB5,concrete,BSSA14,0.207946703174672,2397403.008,0.1851761521160286,1.0,0.9999974256854952,0.0,2.5740971133132663e-06,0.0,2.1735896878073857e-10,0.0,3.2505410757284e-14,0.0,1.411156359313624e-22,none,none
53 0033,34.03833333,-118.6483333,1925.0,HWB3,concrete,BSSA14,0.214129933663295,1047251.205,2.3363777161082772e-20,1.0,1.0,0.0,7.436433843508338e-25,0.0,3.989371270126974e-30,0.0,7.876818970264284e-35,0.0,8.158659281220877e-45,none,none
53 0034,34.03666667,-118.635,1926.0,HWB3,concrete,BSSA14,0.21638394899675,1839772.935,7.037430365149033e-20,1.0,1.0,0.0,1.2750348237798222e-24,0.0,7.248063568265397e-30,0.0,1.5005608039797893e-34,0.0,1.7017551075566283e-44,none,none
53 0035,34.03833333,-118.5833333,1933.0,HWB5,concrete,BSSA14,0.246329968679036,3054834.783000001,9.439294722450633,1.0,0.9998970590684343,0.0,0.00010290648784523463,0.0,3.442912756892668e-08,0.0,1.4592938526515974e-11,0.0,4.0084506149923944e-19,none,none
53 0041,34.00833333,-118.1583333,1950.0,HWB5,concrete,BSSA14,0.156964427432791,5057589.537,0.00018564638707556204,1.0,0.9999999987764673,0.0,1.2235224821160765e-09,0.0,1.0260865329714692e-14,0.0,2.696267540977743e-19,0.0,5.419719444839793e-29,none,none
53 0042,34.08,-118.225,1944.0,HWB5,concrete,BSSA14,0.212232002059465,1351350.0,0.16878059201151932,1.0,0.9999958374336163,0.0,4.162151193563696e-06,0.0,4.151197554944103e-10,0.0,7.039574581384785e-14,0.0,3.817349136826864e-22,none,none
53 0061,34.22,-118.1933333,1930.0,HWB7,concrete,BSSA14,0.23387359801081,5214156.948,8.063024781177747e-09,1.0,0.9999999999999485,0.0,5.1545723401740996e-14,0.0,6.408400410106715e-23,0.0,2.6552456367068633e-30,0.0,3.6626389392295494e-42,none,none
53 0062,33.9,-118.395,1930.0,HWB5,concrete,BSSA14,0.181837776426619,6529930.407000001,0.016651520480624845,1.0,0.9999999150029774,0.0,8.499463052178015e-08,0.0,2.391980470013898e-12,0.0,1.5624511831523937e-16,0.0,1.5682865839524959e-25,none,none
53 0063,34.24333333,-118.19,1931.0,HWB5,concrete,BSSA14,0.219265409971042,3774482.712000001,0.995393566643596,1.0,0.9999912113553663,0.0,8.787501178292912e-06,0.0,1.1432184243403483e-09,0.0,2.3697541850962007e-13,0.0,1.833370458234586e-21,none,none
53 0065,34.50833333,-118.63,1951.0,HWB5,concrete,BSSA14,0.266444952979629,1351350.0,18.31776671583151,1.0,0.9995486362827759,0.0,0.0004510793913633197,0.0,2.8413106603535615e-07,0.0,1.9479472505754335e-10,0.0,1.255664489204773e-17,none,none
53 0069,34.03,-118.205,1965.0,HWB1,steel,BSSA14,0.179891316694818,1726725.0,5.927491281654919e-10,1.0,0.9999999999999886,0.0,1.1439777251037043e-14,0.0,1.0760754687605543e-18,0.0,8.913959995806125e-26,0.0,7.344254277620633e-32,none,none
53 0070,34.03,-118.2033333,1965.0,HWB5,concrete,BSSA14,0.180299298372193,1351350.0,0.002736139756090398,1.0,0.999999932511438,0.0,6.748679055116691e-08,0.0,1.7712534113289785e-12,0.0,1.0977770031847255e-16,0.0,1.0042007620647901e-25,none,none
53 0073,34.07833333,-118.2816667,1949.0,HWB5,concrete,BSSA14,0.242424761367848,8019586.575,18.015073412895383,1.0,0.9999251572468053,0.0,7.482074775492138e-05,0.0,2.199698707334701e-08,0.0,8.452660686846676e-12,0.0,1.9513584346394014e-19,none,none
53 0074,34.16,-118.635,1957.0,HWB7,concrete,BSSA14,0.381002483958127,0.0,0.0,1.0,0.9999997084832536,0.0,2.9151664490988497e-07,0.0,1.0152504517143543e-13,0.0,1.96281348054833e-19,0.0,5.265164311474031e-29,none,none
53 0075,34.03,-118.2,1965.0,HWB3,concrete,BSSA14,0.177113212885813,1351350.0,1.0729515993322136e-24,1.0,1.0,0.0,2.646603352255495e-29,0.0,4.964638026038257e-35,0.0,4.149848818110637e-40,0.0,8.304946125913314e-51,none,none
53 0081,34.03166667,-118.1983333,1965.0,HWB5,concrete,BSSA14,0.174509252010874,11376441.32625,0.009342813165054724,1.0,0.9999999726261775,0.0,2.7373273115991875e-08,0.0,5.494035396949796e-13,0.0,2.78256010592214e-17,0.0,1.7817763383197937e-26,none,none
53 0086,34.25666667,-118.1966667,1931.0,HWB7,concrete,BSSA14,0.227799392358564,4793319.531,2.715543202937779e-09,1.0,0.9999999999999811,0.0,1.888422124960543e-14,0.0,1.7300145680103477e-23,0.0,5.8235010135627045e-31,0.0,6.043167998434809e-43,none,none
53 0088,34.25,-118.1933333,1931.0,HWB3,concrete,BSSA14,0.221246086263726,889638.75,1.0589130516436336e-19,1.0,1.0,0.0,3.967508905774998e-24,0.0,2.55037238328921e-29,0.0,5.838682304106878e-34,0.0,8.026219103505035e-44,none,none
53 0089,33.97666667,-118.4316667,1933.0,HWB5,steel,BSSA14,0.244197370428496,4142482.344,10.769527046432412,1.0,0.9999133858760169,0.0,8.65871110731503e-05,0.0,2.7002059585309254e-08,0.0,1.0850373174928027e-11,0.0,2.7114794371669607e-19,none,none
53 0090,34.05833333,-118.2416667,1950.0,HWB3,concrete,BSSA14,0.212159312535132,1477187.712,2.0426853266601147e-20,1.0,1.0,0.0,4.609338732120565e-25,0.0,2.3494269511851303e-30,0.0,4.448688424339473e-35,0.0,4.2533634396379474e-45,none,none
53 0091,34.41166667,-118.6666667,1925.0,HWB5,concrete,BSSA14,0.330325137566959,635359.7249999999,237.6357751081405,0.0,0.9876050306334258,1.0,0.012351967242772995,0.0,4.289329844396759e-05,0.0,1.0882528532731038e-07,0.0,7.190729116633218e-14,none,none
53 0093,34.42833333,-118.6266667,1989.0,HWB6,prestressed_concrete,BSSA14,0.379191301978216,11767345.59,2408.800204868064,0.0,0.9931770348566699,1.0,0.006822707564031926,0.0,2.560846702247736e-07,0.0,1.4946271645771326e-09,0.0,8.635907747582852e-16,none,none
53 0098,34.13833333,-118.36,1948.0,HWB3,concrete,BSSA14,0.369369159846832,5318055.49275,5.0215542462465195e-09,1.0,0.9999999999999686,0.0,3.146575099951903e-14,0.0,3.4197037556153716e-18,0.0,7.929246344643296e-22,0.0,9.157724250184828e-30,none,none
53 0101,34.03166667,-118.1916667,1965.0,HWB5,concrete,BSSA14,0.176664872810737,8159154.003,0.009437040649352567,1.0,0.9999999614474271,0.0,3.855171689875349e-08,0.0,8.559346952495262e-13,0.0,4.677119522067674e-17,0.0,3.4249487241621177e-26,none,none
53 0102,34.06166667,-118.2466667,1949.0,HWB5,concrete,BSSA14,0.21550119504081,1351350.0,0.2403735807308385,1.0,0.9999940718961033,0.0,5.927434106481329e-06,0.0,6.696653672854073e-10,0.0,1.2477449843409447e-13,0.0,7.993033610084816e-22,none,none
53 0103,34.06166667,-118.2466667,1949.0,HWB5,concrete,BSSA14,0.216616331297794,1351350.0,0.2705118145042498,1.0,0.9999933286796714,0.0,6.670534181456662e-06,0.0,7.859959195430217e-10,0.0,1.5117929397622472e-13,0.0,1.0244938832914646e-21,none,none
53 0109,34.065,-118.005,1933.0,HWB3,concrete,BSSA14,0.131889940288548,1351350.0,2.2401124112265704e-32,1.0,1.0,0.0,5.525610748339465e-37,0.0,2.0218494556241117e-43,0.0,4.440200822042052e-49,0.0,6.898573234935583e-61,none,none
53 0118,33.90833333,-118.4316667,1937.0,HWB10,steel,BSSA14,0.184856638119386,12340903.575,3.070236705571352e-16,1.0,1.0,0.0,8.292846855025572e-22,0.0,3.613914481157369e-31,0.0,1.861965380349044e-36,0.0,1.745481934361077e-45,none,none
53 0119,34.03,-118.1883333,1965.0,HWB5,concrete,BSSA14,0.172209677182049,5171075.91,0.0029212940679022924,1.0,0.9999999811695768,0.0,1.8830084307758252e-08,0.0,3.388730218779673e-13,0.0,1.5810374631979062e-17,0.0,8.757603071589604e-27,none,none
53 0121,34.11333333,-118.1766667,1912.0,HWB7,concrete,BSSA14,0.194576589631578,16130794.68,1.5611883656709183e-11,1.0,1.0,0.0,3.226103437618222e-17,0.0,4.7352491030555234e-27,0.0,4.5884688325827583e-35,0.0,8.649186132271744e-48,none,none
53 0123,34.06166667,-118.17,1972.0,HWB5,concrete,BSSA14,0.172946753531468,18448810.38,0.011761933325611321,1.0,0.9999999787491847,0.0,2.1250419193399628e-08,0.0,3.96104304379722e-13,0.0,1.8975505679392574e-17,0.0,1.1013127998543407e-26,none,none
53 0130,34.05666667,-118.2116667,1934.0,HWB1,concrete,BSSA14,0.191521099257103,2110538.43,7.847582357738404e-09,1.0,0.9999999999998761,0.0,1.2389895536575908e-13,0.0,1.644813948516046e-17,0.0,2.2949310474547786e-24,0.0,2.793872942427868e-30,none,none
53 0133,34.055,-118.2033333,1972.0,HWB1,prestressed_concrete,BSSA14,0.185026070870597,44599306.75200001,4.51862531704365e-08,1.0,0.9999999999999662,0.0,3.376212765664865e-14,0.0,3.70760452900634e-18,0.0,3.882072059082466e-25,0.0,3.8117661856855995e-31,none,none
53 0137,33.92666667,-118.1083333,1934.0,HWB5,concrete,BSSA14,0.133960553134751,11051250.21,2.3301669226718117e-06,1.0,0.9999999999929716,0.0,7.028323528900896e-12,0.0,1.59099627429559e-17,0.0,1.5638568596469084e-22,0.0,5.5453195070059135e-33,none,none
53 0138,34.03,-118.52,1940.0,HWB3,concrete,BSSA14,0.298343491403938,2354457.105,3.668506993168527e-13,1.0,1.0,0.0,5.193241057169898e-18,0.0,1.740905606741904e-22,0.0,1.5401107807771622e-26,0.0,2.811978737738218e-35,none,none
53 0143,34.06333333,-118.585,1941.0,HWB7,concrete,BSSA14,0.281997381805515,3012986.1762,3.5989387990123423e-06,1.0,0.9999999999601842,0.0,3.9815855813263243e-11,0.0,4.324789438054828e-19,0.0,7.839090161127187e-26,0.0,8.173218938859828e-37,none,none
53 0144,34.08833333,-118.6016667,1934.0,HWB7,concrete,BSSA14,0.333084986334559,2294637.345,0.0004949710919789753,1.0,0.999999992809742,0.0,7.19025739232828e-09,0.0,5.338578118413308e-16,0.0,3.5895294763818096e-22,0.0,2.2592862671445265e-32,none,none
53 0146,34.235,-118.6033333,1964.0,HWB3,concrete,BSSA14,0.472052809790827,3032915.885999999,1.588176987013963e-05,1.0,0.9999999998255727,0.0,1.7435446694628304e-10,0.0,7.277773681177326e-14,0.0,5.089742428120738e-17,0.0,4.8714381232383895e-24,none,none
53 0147,34.49666667,-118.2166667,1965.0,HWB3,concrete,BSSA14,0.179869424836699,1351350.0,2.5528839160565104e-24,1.0,1.0,0.0,6.297085642951884e-29,0.0,1.2867304830586504e-34,0.0,1.1535003743839004e-39,0.0,2.638945802367206e-50,none,none
53 0162,34.1,-118.2466667,1961.0,HWB3,concrete,BSSA14,0.237883464573338,4114860.75,1.826681156546605e-17,1.0,1.0,0.0,1.479705314779846e-22,0.0,1.4203243872024076e-27,0.0,4.514198422137949e-32,0.0,1.162365052348668e-41,none,none
53 0163,34.09666667,-118.2433333,1961.0,HWB1,concrete,BSSA14,0.233533478276995,14199715.53,5.2783972296945545e-05,1.0,0.9999999998761728,0.0,1.2377843243245042e-10,0.0,4.878292505708642e-14,0.0,3.5368943085728064e-20,0.0,1.4801822628848054e-25,none,none
53 0164,34.105,-118.2516667,1961.0,HWB3,concrete,BSSA14,0.24188402804452,3829005.18,3.836259606034418e-17,1.0,1.0,0.0,3.3395549142556125e-22,0.0,3.515104548924418e-27,0.0,1.204746386786162e-31,0.0,3.5837644833947106e-41,none,none
53 0166,34.14333333,-118.165,1953.0,HWB10,concrete,BSSA14,0.201318361658443,138337496.7975,1.9100911002361623e-13,1.0,1.0,0.0,4.6024906219085336e-20,0.0,4.7254420781675383e-29,0.0,3.7241366041451694e-34,0.0,6.7393473568230074e-43,none,none
53 0171,33.935,-118.0916667,1953.0,HWB5,concrete,BSSA14,0.129434808224078,4727022.300000001,3.001743730790162e-07,1.0,0.9999999999978832,0.0,2.1167166896484877e-12,0.0,3.6048134251938794e-18,0.0,2.8620896178441077e-23,0.0,6.964375392298566e-34,none,none
53 0213,33.94333333,-118.0983333,1953.0,HWB1,concrete,BSSA14,0.131373818340054,42385254.91199999,2.1757424045923926e-14,1.0,1.0,0.0,1.7110084988327582e-20,0.0,2.8448337171915547e-25,0.0,1.7150890322953857e-33,0.0,1.9881461255012357e-40,none,none
53 0214,33.89333333,-118.0416667,1955.0,HWB5,steel,BSSA14,0.110962038115174,7410182.779999998,1.5230216368372801e-09,1.0,0.9999999999999931,0.0,6.851021779096685e-15,0.0,3.253011695963503e-21,0.0,9.912766665543773e-27,0.0,4.4587746461773245e-38,none,none
53 0235,34.065,-118.0666667,1937.0,HWB5,concrete,BSSA14,0.148943125353362,15746560.83,0.00011214071249455723,1.0,0.9999999997626154,0.0,2.373832335960986e-10,0.0,1.2912047909388524e-15,0.0,2.450883597545667e-20,0.0,2.7748798461419454e-30,none,none
53 0240,34.06166667,-118.2483333,1948.0,HWB3,concrete,BSSA14,0.213814367400966,3438825.390000001,7.10932690898569e-20,1.0,1.0,0.0,6.891137932994e-25,0.0,3.6667975215482514e-30,0.0,7.191740316388662e-35,0.0,7.354549797847498e-45,none,none
53 0242,34.01833333,-118.4216667,1959.0,HWB5,concrete,BSSA14,0.283963298744716,8091235.152000002,327.35971596655213,1.0,0.9986537432245709,0.0,0.0013448445103503943,0.0,1.4108378452736711e-06,0.0,1.4272332844983159e-09,0.0,1.8359481382582744e-16,none,none
53 0246,34.06333333,-118.2466667,1948.0,HWB5,concrete,BSSA14,0.2141893375666,13508274.78,2.0877112025368367,1.0,0.9999948492386292,0.0,5.150207670494946e-06,0.0,5.536008943181326e-10,0.0,9.9341666981167e-14,0.0,5.954033737668409e-22,none,none
53 0255,34.11,-118.2483333,1961.0,HWB1,steel,BSSA14,0.243117365339285,54141034.14720001,0.0007262840862667132,1.0,0.99999999955321,0.0,4.465707644627001e-10,0.0,2.193329512732918e-13,0.0,2.219980795876989e-19,0.0,1.193088279613229e-24,none,none
53 0256,34.105,-118.2483333,1961.0,HWB3,concrete,BSSA14,0.243272863977677,3091888.8,4.0899403371108794e-17,1.0,1.0,0.0,4.40919461952051e-22,0.0,4.790184921716921e-27,0.0,1.6848324819932672e-31,0.0,5.266449145487516e-41,none,none
53 0273,33.95166667,-118.1733333,1950.0,HWB5,steel,BSSA14,0.154854385663594,18076945.887,0.00043743406254399955,1.0,0.9999999991933951,0.0,8.065988500550069e-10,0.0,6.049787539798129e-15,0.0,1.4617895823665887e-19,0.0,2.5338986414849615e-29,none,none
53 0274,33.95,-118.1616667,1933.0,HWB5,steel,BSSA14,0.15047376633945,17502257.2725,0.000172493762782911,1.0,0.9999999996714861,0.0,3.2851198856639943e-10,0.0,1.9443071846983336e-15,0.0,3.9321760473133025e-20,0.0,4.979141043115741e-30,none,none
53 0276,34.11833333,-118.165,1939.0,HWB5,concrete,BSSA14,0.190440808140642,21064860.0162,0.18272642611112055,1.0,0.9999997108709336,0.0,2.8911717634741756e-07,0.0,1.188901092251937e-11,0.0,1.033367343340103e-15,0.0,1.718402688277245e-24,none,none
53 0279,33.87666667,-118.0133333,1934.0,HWB3,concrete,BSSA14,0.105686313117225,4068284.220000001,2.766209772708709e-38,1.0,1.0,0.0,2.2664828984481717e-43,0.0,2.425806907370105e-50,0.0,1.9499238102443234e-56,0.0,4.4353567397114145e-69,none,none
53 0283,34.105,-118.2483333,1961.0,HWB3,concrete,BSSA14,0.245385747845886,1351350.0,2.715559145394017e-17,1.0,1.0,0.0,6.698182348188299e-22,0.0,7.633208890922099e-27,0.0,2.7918931349027883e-31,0.0,9.405013654674992e-41,none,none
53 0303,34.52,-118.005,1952.0,HWB6,concrete,BSSA14,0.114795489076769,2838465.63,1.3408275565476062e-12,1.0,1.0,0.0,1.5745919700775748e-17,0.0,2.0190075058442086e-28,0.0,5.465290438027882e-33,0.0,1.9695939431358601e-44,none,none
53 0316,34.01166667,-118.4933333,1926.0,HWB5,concrete,BSSA14,0.282616066574438,3923094.049875001,146.75222204720933,1.0,0.998755193428269,0.0,0.0012435493942021389,0.0,1.2559433311102033e-06,0.0,1.2341975588939398e-09,0.0,1.5078396932472967e-16,none,none
53 0317,34.08333333,-118.295,1951.0,HWB1,steel,BSSA14,0.254027707169174,1726725.0,8.98666716160313e-05,1.0,0.999999998266983,0.0,1.731935550558599e-09,0.0,1.0813717441872082e-12,0.0,1.5749228450459053e-18,0.0,1.1119916637986444e-23,none,none
53 0329,34.09833333,-118.0733333,1937.0,HWB5,concrete,BSSA14,0.158966087717223,2210105.898,0.00011935024288827392,1.0,0.9999999981999597,0.0,1.8000235447461043e-09,0.0,1.6758482124669013e-14,0.0,4.763430387246562e-19,0.0,1.0998628515691425e-28,none,none
53 0363,34.37166667,-118.4983333,1969.0,HWB3,concrete,BSSA14,0.705958673331394,1351350.0,0.411389248557962,1.0,0.9999899157947598,0.0,1.0046699922802845e-05,0.0,3.734693551466312e-08,0.0,1.583814240785657e-10,0.0,4.799621787420322e-16,none,none
